category,filename,image_path,roi_id,x1,y1,x2,y2,width,height,area
OutdoorManMade,047.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/047.jpg,ROI_00,764,315,1157,602,393,287,112791
OutdoorManMade,049.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/049.jpg,ROI_00,1383,413,1522,528,139,115,15985
OutdoorManMade,049.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/049.jpg,ROI_01,329,469,486,559,157,90,14130
OutdoorManMade,049.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/049.jpg,ROI_02,860,412,1121,643,261,231,60291
OutdoorManMade,051.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/051.jpg,ROI_00,827,193,1119,873,292,680,198560
OutdoorManMade,053.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/053.jpg,ROI_00,850,273,1102,691,252,418,105336
OutdoorManMade,053.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/053.jpg,ROI_01,890,706,1056,914,166,208,34528
OutdoorManMade,053.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/053.jpg,ROI_02,1399,765,1520,879,121,114,13794
OutdoorManMade,055.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/055.jpg,ROI_00,792,412,1239,760,447,348,155556
OutdoorManMade,057.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/057.jpg,ROI_00,910,292,1254,777,344,485,166840
OutdoorManMade,057.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/057.jpg,ROI_01,1314,557,1446,678,132,121,15972
OutdoorManMade,057.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/057.jpg,ROI_02,509,652,601,748,92,96,8832
OutdoorManMade,057.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/057.jpg,ROI_03,411,831,563,984,152,153,23256
OutdoorManMade,059.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/059.jpg,ROI_00,890,426,1174,716,284,290,82360
OutdoorManMade,059.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/059.jpg,ROI_01,1323,509,1485,645,162,136,22032
OutdoorManMade,059.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/059.jpg,ROI_02,1198,750,1313,866,115,116,13340
OutdoorManMade,061.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/061.jpg,ROI_00,1230,391,1415,551,185,160,29600
OutdoorManMade,061.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/061.jpg,ROI_01,871,423,1088,657,217,234,50778
OutdoorManMade,061.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/061.jpg,ROI_02,481,769,636,942,155,173,26815
OutdoorManMade,061.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/061.jpg,ROI_03,1126,792,1307,985,181,193,34933
OutdoorManMade,063.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/063.jpg,ROI_00,784,320,878,423,94,103,9682
OutdoorManMade,063.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/063.jpg,ROI_01,733,435,1132,756,399,321,128079
OutdoorManMade,065.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/065.jpg,ROI_00,757,401,1114,665,357,264,94248
OutdoorManMade,065.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/065.jpg,ROI_01,254,565,512,733,258,168,43344
OutdoorManMade,067.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/067.jpg,ROI_00,432,361,661,562,229,201,46029
OutdoorManMade,067.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/067.jpg,ROI_01,859,412,1238,653,379,241,91339
OutdoorManMade,069.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/069.jpg,ROI_00,1141,440,1256,522,115,82,9430
OutdoorManMade,069.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/069.jpg,ROI_01,773,396,1109,678,336,282,94752
OutdoorManMade,069.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/069.jpg,ROI_02,243,741,433,916,190,175,33250
OutdoorManMade,071.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/071.jpg,ROI_00,668,352,1199,699,531,347,184257
OutdoorManMade,073.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/073.jpg,ROI_00,1251,444,1430,621,179,177,31683
OutdoorManMade,073.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/073.jpg,ROI_01,839,415,1222,685,383,270,103410
OutdoorManMade,075.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/075.jpg,ROI_00,1464,375,1688,509,224,134,30016
OutdoorManMade,075.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/075.jpg,ROI_01,829,389,1138,647,309,258,79722
OutdoorManMade,077.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/077.jpg,ROI_00,617,213,735,332,118,119,14042
OutdoorManMade,077.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/077.jpg,ROI_01,1337,276,1578,435,241,159,38319
OutdoorManMade,077.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/077.jpg,ROI_02,1256,322,1325,426,69,104,7176
OutdoorManMade,077.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/077.jpg,ROI_03,851,264,1123,666,272,402,109344
OutdoorManMade,079.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/079.jpg,ROI_00,238,471,360,612,122,141,17202
OutdoorManMade,079.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/079.jpg,ROI_01,806,431,1445,670,639,239,152721
OutdoorManMade,079.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/079.jpg,ROI_02,421,474,682,643,261,169,44109
OutdoorManMade,081.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/081.jpg,ROI_00,780,406,1086,723,306,317,97002
OutdoorManMade,083.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/083.jpg,ROI_00,802,391,1216,628,414,237,98118
OutdoorManMade,083.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/083.jpg,ROI_01,507,560,787,781,280,221,61880
OutdoorManMade,085.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/085.jpg,ROI_00,1309,275,1416,342,107,67,7169
OutdoorManMade,085.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/085.jpg,ROI_01,646,395,758,500,112,105,11760
OutdoorManMade,085.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/085.jpg,ROI_02,819,310,1152,681,333,371,123543
OutdoorManMade,087.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/087.jpg,ROI_00,821,168,998,369,177,201,35577
OutdoorManMade,087.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/087.jpg,ROI_01,1219,217,1327,322,108,105,11340
OutdoorManMade,087.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/087.jpg,ROI_02,559,343,693,437,134,94,12596
OutdoorManMade,087.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/087.jpg,ROI_03,914,427,1064,618,150,191,28650
OutdoorManMade,089.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/089.jpg,ROI_00,851,324,1117,618,266,294,78204
OutdoorManMade,089.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/089.jpg,ROI_01,620,568,771,729,151,161,24311
OutdoorManMade,091.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/091.jpg,ROI_00,737,437,1227,749,490,312,152880
OutdoorManMade,091.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/091.jpg,ROI_01,941,925,1050,1046,109,121,13189
OutdoorManMade,091.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/091.jpg,ROI_02,1213,961,1415,1078,202,117,23634
OutdoorManMade,093.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/093.jpg,ROI_00,862,413,1104,673,242,260,62920
OutdoorManMade,095.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/095.jpg,ROI_00,787,429,1103,756,316,327,103332
OutdoorManMade,095.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/095.jpg,ROI_01,1301,577,1592,789,291,212,61692
OutdoorManMade,097.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/097.jpg,ROI_00,839,325,1270,699,431,374,161194
OutdoorManMade,099.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/099.jpg,ROI_00,829,204,1167,671,338,467,157846
OutdoorManMade,101.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/101.jpg,ROI_00,846,422,1225,692,379,270,102330
OutdoorManMade,101.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/101.jpg,ROI_01,1372,651,1573,770,201,119,23919
OutdoorManMade,103.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/103.jpg,ROI_00,906,175,1043,302,137,127,17399
OutdoorManMade,103.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/103.jpg,ROI_01,845,345,1069,634,224,289,64736
OutdoorManMade,103.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/103.jpg,ROI_02,800,692,1060,920,260,228,59280
OutdoorManMade,103.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/103.jpg,ROI_03,696,1005,766,1069,70,64,4480
OutdoorManMade,105.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/105.jpg,ROI_00,767,385,1161,880,394,495,195030
OutdoorManMade,107.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/107.jpg,ROI_00,774,363,1162,745,388,382,148216
OutdoorManMade,109.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/109.jpg,ROI_00,818,344,1103,779,285,435,123975
OutdoorManMade,109.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/109.jpg,ROI_01,723,978,774,1071,51,93,4743
OutdoorManMade,111.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/111.jpg,ROI_00,826,227,1221,628,395,401,158395
OutdoorManMade,113.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/113.jpg,ROI_00,1281,315,1425,470,144,155,22320
OutdoorManMade,113.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/113.jpg,ROI_01,673,457,1106,817,433,360,155880
OutdoorManMade,113.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/113.jpg,ROI_02,1474,566,1612,730,138,164,22632
OutdoorManMade,115.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/115.jpg,ROI_00,1230,518,1307,616,77,98,7546
OutdoorManMade,115.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/115.jpg,ROI_01,872,398,1126,837,254,439,111506
OutdoorManMade,117.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/117.jpg,ROI_00,844,422,1017,677,173,255,44115
OutdoorManMade,117.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/117.jpg,ROI_01,842,800,958,897,116,97,11252
OutdoorManMade,119.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/119.jpg,ROI_00,875,354,1363,731,488,377,183976
OutdoorManMade,119.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/119.jpg,ROI_01,655,573,853,724,198,151,29898
OutdoorManMade,119.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/119.jpg,ROI_02,532,634,636,726,104,92,9568
OutdoorManMade,121.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/121.jpg,ROI_00,1334,495,1431,608,97,113,10961
OutdoorManMade,121.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/121.jpg,ROI_01,591,435,1103,746,512,311,159232
OutdoorManMade,123.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/123.jpg,ROI_00,742,471,1152,883,410,412,168920
OutdoorManMade,123.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/123.jpg,ROI_01,767,885,862,982,95,97,9215
OutdoorManMade,125.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/125.jpg,ROI_00,815,417,1104,876,289,459,132651
OutdoorManMade,125.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/125.jpg,ROI_01,1276,735,1372,850,96,115,11040
OutdoorManMade,127.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/127.jpg,ROI_00,756,415,1163,701,407,286,116402
OutdoorManMade,127.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/127.jpg,ROI_01,1503,686,1619,789,116,103,11948
OutdoorManMade,127.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/127.jpg,ROI_02,900,957,1027,1072,127,115,14605
OutdoorManMade,129.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/129.jpg,ROI_00,326,323,480,444,154,121,18634
OutdoorManMade,129.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/129.jpg,ROI_01,1396,358,1552,496,156,138,21528
OutdoorManMade,129.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/129.jpg,ROI_02,1131,417,1255,568,124,151,18724
OutdoorManMade,129.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/129.jpg,ROI_03,1607,480,1697,578,90,98,8820
OutdoorManMade,129.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/129.jpg,ROI_04,812,400,1115,679,303,279,84537
OutdoorManMade,129.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/129.jpg,ROI_05,1067,699,1201,853,134,154,20636
OutdoorManMade,131.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/131.jpg,ROI_00,798,443,1212,819,414,376,155664
OutdoorManMade,133.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/133.jpg,ROI_00,759,406,1055,615,296,209,61864
OutdoorManMade,135.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/135.jpg,ROI_00,804,327,1109,683,305,356,108580
OutdoorManMade,137.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/137.jpg,ROI_00,821,384,1125,743,304,359,109136
OutdoorManMade,139.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/139.jpg,ROI_00,877,466,1048,645,171,179,30609
OutdoorManMade,139.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/139.jpg,ROI_01,420,672,535,844,115,172,19780
OutdoorManMade,141.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/141.jpg,ROI_00,830,402,1045,634,215,232,49880
OutdoorManMade,141.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/141.jpg,ROI_01,486,810,694,1022,208,212,44096
OutdoorManMade,143.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/143.jpg,ROI_00,797,344,1159,661,362,317,114754
OutdoorManMade,143.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/143.jpg,ROI_01,1441,454,1595,594,154,140,21560
OutdoorManMade,145.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/145.jpg,ROI_00,812,410,1160,767,348,357,124236
OutdoorManMade,145.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/145.jpg,ROI_01,1174,577,1280,676,106,99,10494
OutdoorManMade,147.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/147.jpg,ROI_00,775,43,1088,736,313,693,216909
OutdoorManMade,147.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/147.jpg,ROI_01,813,945,987,1077,174,132,22968
OutdoorManMade,149.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/149.jpg,ROI_00,842,408,1156,746,314,338,106132
OutdoorManMade,151.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/151.jpg,ROI_00,774,441,1210,701,436,260,113360
OutdoorManMade,153.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/153.jpg,ROI_00,840,397,1110,630,270,233,62910
OutdoorManMade,153.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/153.jpg,ROI_01,1368,475,1620,689,252,214,53928
OutdoorManMade,155.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/155.jpg,ROI_00,876,346,1134,692,258,346,89268
OutdoorManMade,157.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/157.jpg,ROI_00,827,446,1188,748,361,302,109022
OutdoorManMade,157.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/157.jpg,ROI_01,518,575,665,700,147,125,18375
OutdoorManMade,159.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/159.jpg,ROI_00,871,363,1346,917,475,554,263150
OutdoorManMade,161.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/161.jpg,ROI_00,881,431,1091,668,210,237,49770
OutdoorManMade,163.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/163.jpg,ROI_00,571,382,1064,649,493,267,131631
OutdoorManMade,165.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/165.jpg,ROI_00,839,443,1154,731,315,288,90720
OutdoorManMade,165.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/165.jpg,ROI_01,947,806,1182,931,235,125,29375
OutdoorManMade,167.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/167.jpg,ROI_00,830,332,1138,642,308,310,95480
OutdoorManMade,167.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/167.jpg,ROI_01,1223,698,1383,844,160,146,23360
OutdoorManMade,169.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/169.jpg,ROI_00,457,217,698,394,241,177,42657
OutdoorManMade,169.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/169.jpg,ROI_01,857,449,1053,641,196,192,37632
OutdoorManMade,171.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/171.jpg,ROI_00,848,371,1139,810,291,439,127749
OutdoorManMade,173.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/173.jpg,ROI_00,813,371,1096,659,283,288,81504
OutdoorManMade,173.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/173.jpg,ROI_01,1258,418,1502,647,244,229,55876
OutdoorManMade,173.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/173.jpg,ROI_02,317,463,480,619,163,156,25428
OutdoorManMade,175.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/175.jpg,ROI_00,726,353,1244,756,518,403,208754
OutdoorManMade,175.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/175.jpg,ROI_01,1331,721,1488,876,157,155,24335
OutdoorManMade,177.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/177.jpg,ROI_00,1287,434,1457,539,170,105,17850
OutdoorManMade,177.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/177.jpg,ROI_01,648,425,1191,690,543,265,143895
OutdoorManMade,179.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/179.jpg,ROI_00,596,326,850,557,254,231,58674
OutdoorManMade,179.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/179.jpg,ROI_01,900,443,1040,611,140,168,23520
OutdoorManMade,181.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/181.jpg,ROI_00,884,475,1349,731,465,256,119040
OutdoorManMade,183.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/183.jpg,ROI_00,818,483,1087,662,269,179,48151
OutdoorManMade,183.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/183.jpg,ROI_01,747,987,808,1035,61,48,2928
OutdoorManMade,185.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/185.jpg,ROI_00,838,222,1170,658,332,436,144752
OutdoorManMade,185.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/185.jpg,ROI_01,776,955,826,1020,50,65,3250
OutdoorManMade,187.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/187.jpg,ROI_00,481,414,579,506,98,92,9016
OutdoorManMade,187.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/187.jpg,ROI_01,848,431,1072,686,224,255,57120
OutdoorManMade,189.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/189.jpg,ROI_00,796,301,1107,771,311,470,146170
OutdoorManMade,189.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/189.jpg,ROI_01,703,668,784,781,81,113,9153
OutdoorManMade,191.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/191.jpg,ROI_00,834,437,1168,795,334,358,119572
OutdoorManMade,193.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/193.jpg,ROI_00,820,401,1104,699,284,298,84632
OutdoorManMade,195.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/195.jpg,ROI_00,862,412,1122,675,260,263,68380
OutdoorManMade,195.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/195.jpg,ROI_01,613,470,771,639,158,169,26702
OutdoorManMade,195.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/195.jpg,ROI_02,1065,753,1253,918,188,165,31020
OutdoorManMade,197.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/197.jpg,ROI_00,1502,378,1700,587,198,209,41382
OutdoorManMade,197.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/197.jpg,ROI_01,839,406,1086,630,247,224,55328
OutdoorManMade,199.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/199.jpg,ROI_00,735,270,1142,780,407,510,207570
OutdoorManMade,199.jpg,data/CAT2000/trainSet/Stimuli/OutdoorManMade/199.jpg,ROI_01,433,584,536,744,103,160,16480
OutdoorNatural,001.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/001.jpg,ROI_00,758,445,1118,752,360,307,110520
OutdoorNatural,003.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/003.jpg,ROI_00,762,362,1088,682,326,320,104320
OutdoorNatural,005.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/005.jpg,ROI_00,858,414,1186,698,328,284,93152
OutdoorNatural,005.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/005.jpg,ROI_01,1238,668,1529,825,291,157,45687
OutdoorNatural,007.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/007.jpg,ROI_00,760,308,1103,679,343,371,127253
OutdoorNatural,007.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/007.jpg,ROI_01,1228,452,1401,627,173,175,30275
OutdoorNatural,009.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/009.jpg,ROI_00,820,358,1164,737,344,379,130376
OutdoorNatural,011.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/011.jpg,ROI_00,1130,303,1322,474,192,171,32832
OutdoorNatural,011.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/011.jpg,ROI_01,768,361,1081,648,313,287,89831
OutdoorNatural,013.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/013.jpg,ROI_00,413,87,507,206,94,119,11186
OutdoorNatural,013.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/013.jpg,ROI_01,955,71,1097,226,142,155,22010
OutdoorNatural,013.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/013.jpg,ROI_02,820,430,1167,668,347,238,82586
OutdoorNatural,013.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/013.jpg,ROI_03,1210,718,1353,863,143,145,20735
OutdoorNatural,015.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/015.jpg,ROI_00,872,395,1104,660,232,265,61480
OutdoorNatural,015.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/015.jpg,ROI_01,1245,434,1479,634,234,200,46800
OutdoorNatural,015.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/015.jpg,ROI_02,683,532,814,677,131,145,18995
OutdoorNatural,017.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/017.jpg,ROI_00,878,418,1062,662,184,244,44896
OutdoorNatural,017.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/017.jpg,ROI_01,559,648,761,851,202,203,41006
OutdoorNatural,017.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/017.jpg,ROI_02,1250,667,1510,834,260,167,43420
OutdoorNatural,017.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/017.jpg,ROI_03,855,706,1020,876,165,170,28050
OutdoorNatural,019.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/019.jpg,ROI_00,843,390,1092,628,249,238,59262
OutdoorNatural,019.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/019.jpg,ROI_01,1265,615,1381,726,116,111,12876
OutdoorNatural,021.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/021.jpg,ROI_00,516,388,1222,669,706,281,198386
OutdoorNatural,023.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/023.jpg,ROI_00,569,305,1059,822,490,517,253330
OutdoorNatural,023.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/023.jpg,ROI_01,336,440,440,529,104,89,9256
OutdoorNatural,025.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/025.jpg,ROI_00,620,80,1222,635,602,555,334110
OutdoorNatural,027.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/027.jpg,ROI_00,766,372,1103,677,337,305,102785
OutdoorNatural,029.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/029.jpg,ROI_00,867,417,1413,689,546,272,148512
OutdoorNatural,029.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/029.jpg,ROI_01,641,472,839,652,198,180,35640
OutdoorNatural,031.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/031.jpg,ROI_00,884,388,1253,665,369,277,102213
OutdoorNatural,033.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/033.jpg,ROI_00,680,392,1151,856,471,464,218544
OutdoorNatural,033.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/033.jpg,ROI_01,1256,603,1365,712,109,109,11881
OutdoorNatural,035.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/035.jpg,ROI_00,852,416,1103,693,251,277,69527
OutdoorNatural,035.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/035.jpg,ROI_01,428,603,585,738,157,135,21195
OutdoorNatural,037.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/037.jpg,ROI_00,732,441,1251,732,519,291,151029
OutdoorNatural,039.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/039.jpg,ROI_00,665,487,810,595,145,108,15660
OutdoorNatural,039.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/039.jpg,ROI_01,831,435,1127,722,296,287,84952
OutdoorNatural,041.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/041.jpg,ROI_00,758,235,1082,656,324,421,136404
OutdoorNatural,041.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/041.jpg,ROI_01,912,748,994,850,82,102,8364
OutdoorNatural,043.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/043.jpg,ROI_00,784,329,1242,853,458,524,239992
OutdoorNatural,045.jpg,data/CAT2000/trainSet/Stimuli/OutdoorNatural/045.jpg,ROI_00,1073,426,1262,590,189,164,30996
